subject,epoch,min_cluster_size,n_clusters,n_noise
sub-010223,ep01,8,2,1571
sub-010223,ep01,10,2,1579
sub-010223,ep01,20,2,1611
sub-010223,ep01,30,2,1658
sub-010223,ep01,50,2,1714
sub-010223,ep01,100,0,1833
sub-010223,ep01,150,0,1833
sub-010223,ep01,200,0,1833
sub-010223,ep02,3,2,311
sub-010223,ep02,5,2,913
sub-010223,ep02,7,2,1483
sub-010223,ep02,8,2,1515
sub-010223,ep02,10,2,1550
sub-010223,ep02,20,2,1555
sub-010223,ep02,30,2,1678
sub-010223,ep02,50,2,1621
sub-010223,ep02,100,0,1774
sub-010223,ep02,150,0,1774
sub-010223,ep02,200,0,1774
sub-010223,ep03,3,2,169
sub-010223,ep03,5,2,1071
sub-010223,ep03,7,4,1671
sub-010223,ep03,8,3,1676
sub-010223,ep03,10,2,1661
sub-010223,ep03,20,2,1726
sub-010223,ep03,30,0,1802
sub-010223,ep03,50,0,1802
sub-010223,ep03,100,0,1802
sub-010223,ep03,150,0,1802
sub-010223,ep03,200,0,1802
sub-010223,ep04,3,2,269
sub-010223,ep04,5,3,1360
sub-010223,ep04,7,2,1701
sub-010223,ep04,8,2,1737
sub-010223,ep04,10,2,1846
sub-010223,ep04,20,2,1779
sub-010223,ep04,30,2,1749
sub-010223,ep04,50,2,1751
sub-010223,ep04,100,0,1910
sub-010223,ep04,150,0,1910
sub-010223,ep04,200,0,1910
sub-010223,ep05,3,13,965
sub-010223,ep05,5,7,1608
sub-010223,ep05,7,4,1635
sub-010223,ep05,8,2,1617
sub-010223,ep05,10,2,1689
sub-010223,ep05,20,2,1771
sub-010223,ep05,30,2,1782
sub-010223,ep05,50,0,1873
sub-010223,ep05,100,0,1873
sub-010223,ep05,150,0,1873
sub-010223,ep05,200,0,1873
sub-010223,ep06,3,4,258
sub-010223,ep06,5,2,1406
sub-010223,ep06,7,5,1630
sub-010223,ep06,8,4,1625
sub-010223,ep06,10,2,1599
sub-010223,ep06,20,2,1666
sub-010223,ep06,30,0,1711
sub-010223,ep06,50,0,1711
sub-010223,ep06,100,0,1711
sub-010223,ep06,150,0,1711
sub-010223,ep06,200,0,1711
sub-010224,ep00,3,2,143
sub-010224,ep00,5,2,454
sub-010224,ep00,7,3,1146
sub-010224,ep00,8,3,1194
sub-010224,ep00,10,2,1243
sub-010224,ep00,20,2,1253
sub-010224,ep00,30,0,1325
sub-010224,ep00,50,0,1325
sub-010224,ep00,100,0,1325
sub-010224,ep00,150,0,1325
sub-010224,ep00,200,0,1325
sub-010224,ep01,3,2,253
sub-010224,ep01,5,2,726
sub-010224,ep01,7,2,1117
sub-010224,ep01,8,5,1239
sub-010224,ep01,10,2,1237
sub-010224,ep01,20,0,1337
sub-010224,ep01,30,0,1337
sub-010224,ep01,50,0,1337
sub-010224,ep01,100,0,1337
sub-010224,ep01,150,0,1337
sub-010224,ep01,200,0,1337
sub-010224,ep02,3,2,169
sub-010224,ep02,5,3,1238
sub-010224,ep02,7,3,1423
sub-010224,ep02,8,3,1407
sub-010224,ep02,10,3,1420
sub-010224,ep02,20,2,1361
sub-010224,ep02,30,2,1382
sub-010224,ep02,50,0,1487
sub-010224,ep02,100,0,1487
sub-010224,ep02,150,0,1487
sub-010224,ep02,200,0,1487
sub-010224,ep03,3,2,127
sub-010224,ep03,5,8,1200
sub-010224,ep03,7,2,1225
sub-010224,ep03,8,2,1258
sub-010224,ep03,10,2,1253
sub-010224,ep03,20,2,1328
sub-010224,ep03,30,0,1378
sub-010224,ep03,50,0,1378
sub-010224,ep03,100,0,1378
sub-010224,ep03,150,0,1378
sub-010224,ep03,200,0,1378
sub-010224,ep04,3,2,395
sub-010224,ep04,5,8,1288
sub-010224,ep04,7,3,1328
sub-010224,ep04,8,2,1335
sub-010224,ep04,10,2,1330
sub-010224,ep04,20,2,1415
sub-010224,ep04,30,0,1474
sub-010224,ep04,50,0,1474
sub-010224,ep04,100,0,1474
sub-010224,ep04,150,0,1474
sub-010224,ep04,200,0,1474
sub-010224,ep05,3,2,211
sub-010224,ep05,5,2,1195
sub-010224,ep05,7,2,1136
sub-010224,ep05,8,2,1403
sub-010224,ep05,10,2,1419
sub-010224,ep05,20,2,1572
sub-010224,ep05,30,0,1633
sub-010224,ep05,50,0,1633
sub-010224,ep05,100,0,1633
sub-010224,ep05,150,0,1633
sub-010224,ep05,200,0,1633
sub-010224,ep06,3,2,112
sub-010224,ep06,5,4,1011
sub-010224,ep06,7,3,1034
sub-010224,ep06,8,4,1061
sub-010224,ep06,10,3,1097
sub-010224,ep06,20,0,1160
sub-010224,ep06,30,0,1160
sub-010224,ep06,50,0,1160
sub-010224,ep06,100,0,1160
sub-010224,ep06,150,0,1160
sub-010224,ep06,200,0,1160
sub-010226,ep00,3,2,44
sub-010226,ep00,5,3,1049
sub-010226,ep00,7,2,849
sub-010226,ep00,8,2,904
sub-010226,ep00,10,2,1438
sub-010226,ep00,20,2,1470
sub-010226,ep00,30,0,1553
sub-010226,ep00,50,0,1553
sub-010226,ep00,100,0,1553
sub-010226,ep00,150,0,1553
sub-010226,ep00,200,0,1553
sub-010226,ep01,3,2,112
sub-010226,ep01,5,4,960
sub-010226,ep01,7,2,900
sub-010226,ep01,8,2,912
sub-010226,ep01,10,2,1422
sub-010226,ep01,20,2,1419
sub-010226,ep01,30,2,1427
sub-010226,ep01,50,0,1524
sub-010226,ep01,100,0,1524
sub-010226,ep01,150,0,1524
sub-010226,ep01,200,0,1524
sub-010226,ep02,3,12,572
sub-010226,ep02,5,2,389
sub-010226,ep02,7,2,348
sub-010226,ep02,8,2,386
sub-010226,ep02,10,2,1458
sub-010226,ep02,20,2,1459
sub-010226,ep02,30,0,1569
sub-010226,ep02,50,0,1569
sub-010226,ep02,100,0,1569
sub-010226,ep02,150,0,1569
sub-010226,ep02,200,0,1569
sub-010226,ep03,3,2,151
sub-010226,ep03,5,2,876
sub-010226,ep03,7,2,1340
sub-010226,ep03,8,2,1356
sub-010226,ep03,10,2,1352
sub-010226,ep03,20,2,1405
sub-010226,ep03,30,0,1491
sub-010226,ep03,50,0,1491
sub-010226,ep03,100,0,1491
sub-010226,ep03,150,0,1491
sub-010226,ep03,200,0,1491
sub-010226,ep04,3,4,100
sub-010226,ep04,5,2,475
sub-010226,ep04,7,2,1419
sub-010226,ep04,8,3,1418
sub-010226,ep04,10,3,1453
sub-010226,ep04,20,2,1436
sub-010226,ep04,30,2,1422
sub-010226,ep04,50,0,1532
sub-010226,ep04,100,0,1532
sub-010226,ep04,150,0,1532
sub-010226,ep04,200,0,1532
sub-010226,ep05,3,3,48
sub-010226,ep05,5,3,1042
sub-010226,ep05,7,3,1089
sub-010226,ep05,8,3,1076
sub-010226,ep05,10,3,1092
sub-010226,ep05,20,0,1510
sub-010226,ep05,30,0,1510
sub-010226,ep05,50,0,1510
sub-010226,ep05,100,0,1510
sub-010226,ep05,150,0,1510
sub-010226,ep05,200,0,1510
sub-010227,ep00,3,2,39
sub-010227,ep00,5,2,249
sub-010227,ep00,7,2,1883
sub-010227,ep00,8,3,1917
sub-010227,ep00,10,2,1836
sub-010227,ep00,20,0,2002
sub-010227,ep00,30,0,2002
sub-010227,ep00,50,0,2002
sub-010227,ep00,100,0,2002
sub-010227,ep00,150,0,2002
sub-010227,ep00,200,0,2002
sub-010227,ep01,3,3,141
sub-010227,ep01,5,2,369
sub-010227,ep01,7,2,866
sub-010227,ep01,8,2,1389
sub-010227,ep01,10,2,1395
sub-010227,ep01,20,2,1389
sub-010227,ep01,30,0,1472
sub-010227,ep01,50,0,1472
sub-010227,ep01,100,0,1472
sub-010227,ep01,150,0,1472
sub-010227,ep01,200,0,1472
sub-010227,ep02,3,8,210
sub-010227,ep02,5,2,514
sub-010227,ep02,7,2,1039
sub-010227,ep02,8,3,1291
sub-010227,ep02,10,3,1336
sub-010227,ep02,20,2,1384
sub-010227,ep02,30,0,1438
sub-010227,ep02,50,0,1438
sub-010227,ep02,100,0,1438
sub-010227,ep02,150,0,1438
sub-010227,ep02,200,0,1438
sub-010227,ep03,3,2,8
sub-010227,ep03,5,2,849
sub-010227,ep03,7,2,1164
sub-010227,ep03,8,2,1278
sub-010227,ep03,10,2,1317
sub-010227,ep03,20,0,1340
sub-010227,ep03,30,0,1340
sub-010227,ep03,50,0,1340
sub-010227,ep03,100,0,1340
sub-010227,ep03,150,0,1340
sub-010227,ep03,200,0,1340
sub-010227,ep04,3,2,23
sub-010227,ep04,5,2,121
sub-010227,ep04,7,2,1378
sub-010227,ep04,8,2,1396
sub-010227,ep04,10,2,1382
sub-010227,ep04,20,0,1501
sub-010227,ep04,30,0,1501
sub-010227,ep04,50,0,1501
sub-010227,ep04,100,0,1501
sub-010227,ep04,150,0,1501
sub-010227,ep04,200,0,1501
sub-010227,ep05,3,5,67
sub-010227,ep05,5,2,1010
sub-010227,ep05,7,2,1378
sub-010227,ep05,8,3,1378
sub-010227,ep05,10,0,1433
sub-010227,ep05,20,0,1433
sub-010227,ep05,30,0,1433
sub-010227,ep05,50,0,1433
sub-010227,ep05,100,0,1433
sub-010227,ep05,150,0,1433
sub-010227,ep05,200,0,1433
sub-010227,ep06,3,4,57
sub-010227,ep06,5,4,715
sub-010227,ep06,7,2,1235
sub-010227,ep06,8,2,1253
sub-010227,ep06,10,2,1312
sub-010227,ep06,20,0,1355
sub-010227,ep06,30,0,1355
sub-010227,ep06,50,0,1355
sub-010227,ep06,100,0,1355
sub-010227,ep06,150,0,1355
sub-010227,ep06,200,0,1355
sub-010228,ep00,3,5,521
sub-010228,ep00,5,3,1321
sub-010228,ep00,7,3,1447
sub-010228,ep00,8,2,1474
sub-010228,ep00,10,2,1489
sub-010228,ep00,20,2,1526
sub-010228,ep00,30,0,1617
sub-010228,ep00,50,0,1617
sub-010228,ep00,100,0,1617
sub-010228,ep00,150,0,1617
sub-010228,ep00,200,0,1617
sub-010228,ep01,3,2,195
sub-010228,ep01,5,4,1113
sub-010228,ep01,7,4,1226
sub-010228,ep01,8,2,1221
sub-010228,ep01,10,2,1230
sub-010228,ep01,20,0,1322
sub-010228,ep01,30,0,1322
sub-010228,ep01,50,0,1322
sub-010228,ep01,100,0,1322
sub-010228,ep01,150,0,1322
sub-010228,ep01,200,0,1322
sub-010228,ep02,3,2,382
sub-010228,ep02,5,2,1321
sub-010228,ep02,7,5,1717
sub-010228,ep02,8,3,1681
sub-010228,ep02,10,3,1705
sub-010228,ep02,20,2,1722
sub-010228,ep02,30,0,1800
sub-010228,ep02,50,0,1800
sub-010228,ep02,100,0,1800
sub-010228,ep02,150,0,1800
sub-010228,ep02,200,0,1800
sub-010228,ep03,3,2,39
sub-010228,ep03,5,9,1266
sub-010228,ep03,7,3,1320
sub-010228,ep03,8,4,1344
sub-010228,ep03,10,3,1319
sub-010228,ep03,20,0,1401
sub-010228,ep03,30,0,1401
sub-010228,ep03,50,0,1401
sub-010228,ep03,100,0,1401
sub-010228,ep03,150,0,1401
sub-010228,ep03,200,0,1401
sub-010228,ep04,3,3,385
sub-010228,ep04,5,2,1213
sub-010228,ep04,7,2,1295
sub-010228,ep04,8,3,1299
sub-010228,ep04,10,2,1353
sub-010228,ep04,20,2,1338
sub-010228,ep04,30,0,1400
sub-010228,ep04,50,0,1400
sub-010228,ep04,100,0,1400
sub-010228,ep04,150,0,1400
sub-010228,ep04,200,0,1400
sub-010228,ep05,3,2,214
sub-010228,ep05,5,2,975
sub-010228,ep05,7,3,1209
sub-010228,ep05,8,3,1166
sub-010228,ep05,10,3,1223
sub-010228,ep05,20,0,1319
sub-010228,ep05,30,0,1319
sub-010228,ep05,50,0,1319
sub-010228,ep05,100,0,1319
sub-010228,ep05,150,0,1319
sub-010228,ep05,200,0,1319
sub-010228,ep06,3,46,959
sub-010228,ep06,5,2,916
sub-010228,ep06,7,3,1081
sub-010228,ep06,8,3,1091
sub-010228,ep06,10,3,1134
sub-010228,ep06,20,0,1217
sub-010228,ep06,30,0,1217
sub-010228,ep06,50,0,1217
sub-010228,ep06,100,0,1217
sub-010228,ep06,150,0,1217
sub-010228,ep06,200,0,1217
sub-010229,ep00,3,2,66
sub-010229,ep00,5,2,588
sub-010229,ep00,7,3,872
sub-010229,ep00,8,3,883
sub-010229,ep00,10,2,920
sub-010229,ep00,20,2,804
sub-010229,ep00,30,2,844
sub-010229,ep00,50,2,886
sub-010229,ep00,100,0,1337
sub-010229,ep00,150,0,1337
sub-010229,ep00,200,0,1337
sub-010229,ep01,3,10,316
sub-010229,ep01,5,3,389
sub-010229,ep01,7,2,767
sub-010229,ep01,8,2,809
sub-010229,ep01,10,2,1195
sub-010229,ep01,20,0,1252
sub-010229,ep01,30,0,1252
sub-010229,ep01,50,0,1252
sub-010229,ep01,100,0,1252
sub-010229,ep01,150,0,1252
sub-010229,ep01,200,0,1252
sub-010229,ep02,3,2,127
sub-010229,ep02,5,4,836
sub-010229,ep02,7,4,983
sub-010229,ep02,8,2,882
sub-010229,ep02,10,2,933
sub-010229,ep02,20,2,867
sub-010229,ep02,30,2,926
sub-010229,ep02,50,2,873
sub-010229,ep02,100,0,1236
sub-010229,ep02,150,0,1236
sub-010229,ep02,200,0,1236
sub-010229,ep03,3,3,165
sub-010229,ep03,5,2,170
sub-010229,ep03,7,3,969
sub-010229,ep03,8,3,969
sub-010229,ep03,10,2,1008
sub-010229,ep03,20,2,1025
sub-010229,ep03,30,2,1023
sub-010229,ep03,50,2,941
sub-010229,ep03,100,0,1296
sub-010229,ep03,150,0,1296
sub-010229,ep03,200,0,1296
sub-010229,ep04,3,3,190
sub-010229,ep04,5,3,1038
sub-010229,ep04,7,2,1193
sub-010229,ep04,8,2,1187
sub-010229,ep04,10,2,1210
sub-010229,ep04,20,0,1255
sub-010229,ep04,30,0,1255
sub-010229,ep04,50,0,1255
sub-010229,ep04,100,0,1255
sub-010229,ep04,150,0,1255
sub-010229,ep04,200,0,1255
sub-010229,ep05,3,2,103
sub-010229,ep05,5,2,635
sub-010229,ep05,7,3,895
sub-010229,ep05,8,2,925
sub-010229,ep05,10,2,1004
sub-010229,ep05,20,2,990
sub-010229,ep05,30,2,1013
sub-010229,ep05,50,0,1245
sub-010229,ep05,100,0,1245
sub-010229,ep05,150,0,1245
sub-010229,ep05,200,0,1245
sub-010229,ep06,3,3,128
sub-010229,ep06,5,2,586
sub-010229,ep06,7,2,573
sub-010229,ep06,8,2,578
sub-010229,ep06,10,2,1012
sub-010229,ep06,20,2,1063
sub-010229,ep06,30,0,1129
sub-010229,ep06,50,0,1129
sub-010229,ep06,100,0,1129
sub-010229,ep06,150,0,1129
sub-010229,ep06,200,0,1129
sub-010230,ep00,3,2,335
sub-010230,ep00,5,2,725
sub-010230,ep00,7,3,1057
sub-010230,ep00,8,3,1050
sub-010230,ep00,10,2,1079
sub-010230,ep00,20,2,1078
sub-010230,ep00,30,2,1101
sub-010230,ep00,50,0,1310
sub-010230,ep00,100,0,1310
sub-010230,ep00,150,0,1310
sub-010230,ep00,200,0,1310
sub-010230,ep01,3,2,31
sub-010230,ep01,5,8,1060
sub-010230,ep01,7,4,1136
sub-010230,ep01,8,3,1159
sub-010230,ep01,10,3,1172
sub-010230,ep01,20,2,1149
sub-010230,ep01,30,2,1117
sub-010230,ep01,50,2,1159
sub-010230,ep01,100,0,1339
sub-010230,ep01,150,0,1339
sub-010230,ep01,200,0,1339
sub-010230,ep02,3,2,125
sub-010230,ep02,5,2,825
sub-010230,ep02,7,4,1230
sub-010230,ep02,8,3,1261
sub-010230,ep02,10,2,1252
sub-010230,ep02,20,2,1239
sub-010230,ep02,30,0,1327
sub-010230,ep02,50,0,1327
sub-010230,ep02,100,0,1327
sub-010230,ep02,150,0,1327
sub-010230,ep02,200,0,1327
sub-010230,ep03,3,4,208
sub-010230,ep03,5,2,1124
sub-010230,ep03,7,2,1450
sub-010230,ep03,8,2,1460
sub-010230,ep03,10,2,1483
sub-010230,ep03,20,0,1557
sub-010230,ep03,30,0,1557
sub-010230,ep03,50,0,1557
sub-010230,ep03,100,0,1557
sub-010230,ep03,150,0,1557
sub-010230,ep03,200,0,1557
sub-010230,ep04,3,4,196
sub-010230,ep04,5,2,1380
sub-010230,ep04,7,2,2395
sub-010230,ep04,8,2,2849
sub-010230,ep04,10,2,2845
sub-010230,ep04,20,0,2898
sub-010230,ep04,30,0,2898
sub-010230,ep04,50,0,2898
sub-010230,ep04,100,0,2898
sub-010230,ep04,150,0,2898
sub-010230,ep04,200,0,2898
sub-010230,ep05,3,2,74
sub-010230,ep05,5,7,1057
sub-010230,ep05,7,5,1105
sub-010230,ep05,8,3,1113
sub-010230,ep05,10,2,1092
sub-010230,ep05,20,2,1156
sub-010230,ep05,30,0,1311
sub-010230,ep05,50,0,1311
sub-010230,ep05,100,0,1311
sub-010230,ep05,150,0,1311
sub-010230,ep05,200,0,1311
sub-010230,ep06,3,2,272
sub-010230,ep06,5,2,926
sub-010230,ep06,7,2,1125
sub-010230,ep06,8,2,1134
sub-010230,ep06,10,2,1139
sub-010230,ep06,20,0,1222
sub-010230,ep06,30,0,1222
sub-010230,ep06,50,0,1222
sub-010230,ep06,100,0,1222
sub-010230,ep06,150,0,1222
sub-010230,ep06,200,0,1222
sub-010231,ep00,3,2,9
sub-010231,ep00,5,2,917
sub-010231,ep00,7,3,1222
sub-010231,ep00,8,2,1180
sub-010231,ep00,10,2,1232
sub-010231,ep00,20,0,1354
sub-010231,ep00,30,0,1354
sub-010231,ep00,50,0,1354
sub-010231,ep00,100,0,1354
sub-010231,ep00,150,0,1354
sub-010231,ep00,200,0,1354
sub-010231,ep01,3,10,379
sub-010231,ep01,5,2,1604
sub-010231,ep01,7,3,1809
sub-010231,ep01,8,3,1815
sub-010231,ep01,10,2,1807
sub-010231,ep01,20,2,1839
sub-010231,ep01,30,2,1860
sub-010231,ep01,50,0,1964
sub-010231,ep01,100,0,1964
sub-010231,ep01,150,0,1964
sub-010231,ep01,200,0,1964
sub-010231,ep02,3,2,4
sub-010231,ep02,5,2,911
sub-010231,ep02,7,2,988
sub-010231,ep02,8,2,1024
sub-010231,ep02,10,2,1720
sub-010231,ep02,20,2,1705
sub-010231,ep02,30,0,1796
sub-010231,ep02,50,0,1796
sub-010231,ep02,100,0,1796
sub-010231,ep02,150,0,1796
sub-010231,ep02,200,0,1796
sub-010231,ep03,3,2,121
sub-010231,ep03,5,2,811
sub-010231,ep03,7,2,1082
sub-010231,ep03,8,2,1332
sub-010231,ep03,10,2,1361
sub-010231,ep03,20,2,1367
sub-010231,ep03,30,0,1424
sub-010231,ep03,50,0,1424
sub-010231,ep03,100,0,1424
sub-010231,ep03,150,0,1424
sub-010231,ep03,200,0,1424
sub-010231,ep04,3,2,36
sub-010231,ep04,5,2,551
sub-010231,ep04,7,2,548
sub-010231,ep04,8,4,1564
sub-010231,ep04,10,2,1565
sub-010231,ep04,20,2,1630
sub-010231,ep04,30,0,1679
sub-010231,ep04,50,0,1679
sub-010231,ep04,100,0,1679
sub-010231,ep04,150,0,1679
sub-010231,ep04,200,0,1679
sub-010231,ep05,3,6,278
sub-010231,ep05,5,2,356
sub-010231,ep05,7,5,1214
sub-010231,ep05,8,2,1203
sub-010231,ep05,10,2,1228
sub-010231,ep05,20,2,1252
sub-010231,ep05,30,0,1325
sub-010231,ep05,50,0,1325
sub-010231,ep05,100,0,1325
sub-010231,ep05,150,0,1325
sub-010231,ep05,200,0,1325
sub-010231,ep06,3,2,43
sub-010231,ep06,5,5,1080
sub-010231,ep06,7,5,1122
sub-010231,ep06,8,3,1111
sub-010231,ep06,10,3,1134
sub-010231,ep06,20,0,1227
sub-010231,ep06,30,0,1227
sub-010231,ep06,50,0,1227
sub-010231,ep06,100,0,1227
sub-010231,ep06,150,0,1227
sub-010231,ep06,200,0,1227
sub-010232,ep00,3,3,137
sub-010232,ep00,5,4,1241
sub-010232,ep00,7,3,1279
sub-010232,ep00,8,0,1385
sub-010232,ep00,10,0,1385
sub-010232,ep00,20,0,1385
sub-010232,ep00,30,0,1385
sub-010232,ep00,50,0,1385
sub-010232,ep00,100,0,1385
sub-010232,ep00,150,0,1385
sub-010232,ep00,200,0,1385
sub-010232,ep01,3,2,130
sub-010232,ep01,5,4,377
sub-010232,ep01,7,2,1232
sub-010232,ep01,8,2,1282
sub-010232,ep01,10,2,1298
sub-010232,ep01,20,0,1323
sub-010232,ep01,30,0,1323
sub-010232,ep01,50,0,1323
sub-010232,ep01,100,0,1323
sub-010232,ep01,150,0,1323
sub-010232,ep01,200,0,1323
sub-010232,ep02,3,3,45
sub-010232,ep02,5,2,228
sub-010232,ep02,7,2,1182
sub-010232,ep02,8,2,1210
sub-010232,ep02,10,2,1238
sub-010232,ep02,20,0,1318
sub-010232,ep02,30,0,1318
sub-010232,ep02,50,0,1318
sub-010232,ep02,100,0,1318
sub-010232,ep02,150,0,1318
sub-010232,ep02,200,0,1318
sub-010232,ep03,3,3,118
sub-010232,ep03,5,4,381
sub-010232,ep03,7,2,1854
sub-010232,ep03,8,3,1956
sub-010232,ep03,10,2,1998
sub-010232,ep03,20,0,2059
sub-010232,ep03,30,0,2059
sub-010232,ep03,50,0,2059
sub-010232,ep03,100,0,2059
sub-010232,ep03,150,0,2059
sub-010232,ep03,200,0,2059
sub-010232,ep04,3,5,75
sub-010232,ep04,5,2,1132
sub-010232,ep04,7,2,1429
sub-010232,ep04,8,2,1402
sub-010232,ep04,10,2,1414
sub-010232,ep04,20,0,1527
sub-010232,ep04,30,0,1527
sub-010232,ep04,50,0,1527
sub-010232,ep04,100,0,1527
sub-010232,ep04,150,0,1527
sub-010232,ep04,200,0,1527
sub-010232,ep05,3,4,116
sub-010232,ep05,5,3,1420
sub-010232,ep05,7,2,1590
sub-010232,ep05,8,2,1605
sub-010232,ep05,10,3,1618
sub-010232,ep05,20,2,1610
sub-010232,ep05,30,0,1688
sub-010232,ep05,50,0,1688
sub-010232,ep05,100,0,1688
sub-010232,ep05,150,0,1688
sub-010232,ep05,200,0,1688
sub-010232,ep06,3,2,55
sub-010232,ep06,5,2,967
sub-010232,ep06,7,2,1113
sub-010232,ep06,8,3,1135
sub-010232,ep06,10,2,1140
sub-010232,ep06,20,2,1164
sub-010232,ep06,30,0,1224
sub-010232,ep06,50,0,1224
sub-010232,ep06,100,0,1224
sub-010232,ep06,150,0,1224
sub-010232,ep06,200,0,1224
sub-010233,ep00,3,3,82
sub-010233,ep00,5,2,970
sub-010233,ep00,7,3,1238
sub-010233,ep00,8,2,1274
sub-010233,ep00,10,2,1294
sub-010233,ep00,20,0,1429
sub-010233,ep00,30,0,1429
sub-010233,ep00,50,0,1429
sub-010233,ep00,100,0,1429
sub-010233,ep00,150,0,1429
sub-010233,ep00,200,0,1429
sub-010233,ep01,3,2,154
sub-010233,ep01,5,2,1017
sub-010233,ep01,7,2,1231
sub-010233,ep01,8,2,1254
sub-010233,ep01,10,2,1302
sub-010233,ep01,20,0,1396
sub-010233,ep01,30,2,1307
sub-010233,ep01,50,0,1396
sub-010233,ep01,100,0,1396
sub-010233,ep01,150,0,1396
sub-010233,ep01,200,0,1396
sub-010233,ep02,3,4,134
sub-010233,ep02,5,4,1238
sub-010233,ep02,7,3,1410
sub-010233,ep02,8,4,1535
sub-010233,ep02,10,2,1538
sub-010233,ep02,20,0,1685
sub-010233,ep02,30,0,1685
sub-010233,ep02,50,0,1685
sub-010233,ep02,100,0,1685
sub-010233,ep02,150,0,1685
sub-010233,ep02,200,0,1685
sub-010233,ep03,3,2,18
sub-010233,ep03,5,2,605
sub-010233,ep03,7,2,1335
sub-010233,ep03,8,0,1364
sub-010233,ep03,10,0,1364
sub-010233,ep03,20,0,1364
sub-010233,ep03,30,0,1364
sub-010233,ep03,50,0,1364
sub-010233,ep03,100,0,1364
sub-010233,ep03,150,0,1364
sub-010233,ep03,200,0,1364
sub-010233,ep04,3,2,2
sub-010233,ep04,5,2,871
sub-010233,ep04,7,2,1250
sub-010233,ep04,8,2,1268
sub-010233,ep04,10,2,1264
sub-010233,ep04,20,0,1345
sub-010233,ep04,30,0,1345
sub-010233,ep04,50,0,1345
sub-010233,ep04,100,0,1345
sub-010233,ep04,150,0,1345
sub-010233,ep04,200,0,1345
sub-010233,ep05,3,2,182
sub-010233,ep05,5,2,813
sub-010233,ep05,7,2,1538
sub-010233,ep05,8,2,1575
sub-010233,ep05,10,2,1594
sub-010233,ep05,20,0,1713
sub-010233,ep05,30,0,1713
sub-010233,ep05,50,0,1713
sub-010233,ep05,100,0,1713
sub-010233,ep05,150,0,1713
sub-010233,ep05,200,0,1713
sub-010233,ep06,3,4,126
sub-010233,ep06,5,5,945
sub-010233,ep06,7,3,983
sub-010233,ep06,8,2,844
sub-010233,ep06,10,2,1083
sub-010233,ep06,20,0,1251
sub-010233,ep06,30,0,1251
sub-010233,ep06,50,0,1251
sub-010233,ep06,100,0,1251
sub-010233,ep06,150,0,1251
sub-010233,ep06,200,0,1251
sub-010234,ep00,3,3,379
sub-010234,ep00,5,2,1076
sub-010234,ep00,7,6,1675
sub-010234,ep00,8,4,1704
sub-010234,ep00,10,3,1670
sub-010234,ep00,20,2,1747
sub-010234,ep00,30,0,1796
sub-010234,ep00,50,0,1796
sub-010234,ep00,100,0,1796
sub-010234,ep00,150,0,1796
sub-010234,ep00,200,0,1796
sub-010234,ep01,3,5,327
sub-010234,ep01,5,4,1525
sub-010234,ep01,7,5,1678
sub-010234,ep01,8,3,1704
sub-010234,ep01,10,2,1662
sub-010234,ep01,20,0,1755
sub-010234,ep01,30,0,1755
sub-010234,ep01,50,0,1755
sub-010234,ep01,100,0,1755
sub-010234,ep01,150,0,1755
sub-010234,ep01,200,0,1755
sub-010234,ep02,3,9,293
sub-010234,ep02,5,3,1411
sub-010234,ep02,7,4,1587
sub-010234,ep02,8,3,1594
sub-010234,ep02,10,2,1611
sub-010234,ep02,20,2,1658
sub-010234,ep02,30,0,1723
sub-010234,ep02,50,0,1723
sub-010234,ep02,100,0,1723
sub-010234,ep02,150,0,1723
sub-010234,ep02,200,0,1723
sub-010234,ep03,3,3,126
sub-010234,ep03,5,2,1611
sub-010234,ep03,7,4,1910
sub-010234,ep03,8,3,1932
sub-010234,ep03,10,2,1914
sub-010234,ep03,20,0,1984
sub-010234,ep03,30,0,1984
sub-010234,ep03,50,0,1984
sub-010234,ep03,100,0,1984
sub-010234,ep03,150,0,1984
sub-010234,ep03,200,0,1984
sub-010234,ep04,3,3,283
sub-010234,ep04,5,2,305
sub-010234,ep04,7,3,1594
sub-010234,ep04,8,2,1548
sub-010234,ep04,10,2,1620
sub-010234,ep04,20,0,1652
sub-010234,ep04,30,0,1652
sub-010234,ep04,50,0,1652
sub-010234,ep04,100,0,1652
sub-010234,ep04,150,0,1652
sub-010234,ep04,200,0,1652
sub-010234,ep05,3,2,139
sub-010234,ep05,5,2,1031
sub-010234,ep05,7,2,986
sub-010234,ep05,8,2,1587
sub-010234,ep05,10,2,1635
sub-010234,ep05,20,0,1672
sub-010234,ep05,30,0,1672
sub-010234,ep05,50,0,1672
sub-010234,ep05,100,0,1672
sub-010234,ep05,150,0,1672
sub-010234,ep05,200,0,1672
sub-010234,ep06,3,3,201
sub-010234,ep06,5,3,1199
sub-010234,ep06,7,4,1355
sub-010234,ep06,8,3,1362
sub-010234,ep06,10,2,1404
sub-010234,ep06,20,2,1398
sub-010234,ep06,30,0,1513
sub-010234,ep06,50,0,1513
sub-010234,ep06,100,0,1513
sub-010234,ep06,150,0,1513
sub-010234,ep06,200,0,1513
sub-010236,ep00,3,2,76
sub-010236,ep00,5,2,948
sub-010236,ep00,7,4,1261
sub-010236,ep00,8,4,1253
sub-010236,ep00,10,2,1255
sub-010236,ep00,20,2,1264
sub-010236,ep00,30,2,1315
sub-010236,ep00,50,0,1408
